MESS_DATUM;FG_LBERGWh
1990040610;602.8
1990040611;877.8
1990040612;702.8
1990040613;400
1990040614;436.1
1990040615;275
1990040616;186.1
1990040617;83.3
1990040618;11.1
1990040619;0
1990040620;0
1990040621;0
1990040622;0
1990040623;0
1990040700;0
1990040701;0
1990040702;0
1990040703;0
1990040704;0
1990040705;11.1
1990040706;97.2
1990040707;263.9
1990040708;427.8
1990040709;555.6
1990040710;669.4
1990040711;722.2
1990040712;647.2
1990040713;436.1
1990040714;572.2
1990040715;377.8
1990040716;238.9
1990040717;102.8
1990040718;16.7
1990040719;0
1990040720;0
1990040721;0
1990040722;0
1990040723;0
1990040800;0
1990040801;0
1990040802;0
1990040803;0
1990040804;0
1990040805;19.4
1990040806;88.9
1990040807;230.6
1990040808;344.4
1990040809;491.7
1990040810;675
1990040811;788.9
1990040812;727.8
1990040813;708.3
1990040814;569.4
1990040815;447.2
1990040816;294.4
1990040817;133.3
1990040818;19.4
1990040819;0
1990040820;0
1990040821;0
1990040822;0
1990040823;0
1990040900;0
1990040901;0
1990040902;0
1990040903;0
1990040904;0
1990040905;22.2
1990040906;144.4
1990040907;313.9
1990040908;480.6
1990040909;616.7
1990040910;713.9
1990040911;761.1
1990040912;755.6
1990040913;702.8
1990040914;611.1
1990040915;475
1990040916;319.4
1990040917;147.2
1990040918;22.2
1990040919;0
1990040920;0
1990040921;0
1990040922;0
1990040923;0
1990041000;0
1990041001;0
1990041002;0
1990041003;0
1990041004;0
1990041005;25
1990041006;144.4
1990041007;302.8
1990041008;475
1990041009;583.3
1990041010;683.3
1990041011;716.7
1990041012;658.3
1990041013;686.1
1990041014;527.8
1990041015;394.4
1990041016;175
1990041017;72.2
1990041018;5.6
1990041019;0
1990041020;0
1990041021;0
1990041022;0
1990041023;0
1990041100;0
1990041101;0
1990041102;0
1990041103;0
1990041104;0
1990041105;5.6
1990041106;36.1
1990041107;80.6
1990041108;158.3
1990041109;200
1990041110;619.4
1990041111;277.8
1990041112;438.9
1990041113;572.2
1990041114;305.6
1990041115;338.9
1990041116;280.6
1990041117;83.3
1990041118;22.2
1990041119;0
1990041120;0
1990041121;0
1990041122;0
1990041123;0
1990041200;0
1990041201;0
1990041202;0
1990041203;0
1990041204;0
1990041205;8.3
1990041206;38.9
1990041207;211.1
1990041208;394.4
1990041209;505.6
1990041210;402.8
1990041211;611.1
1990041212;838.9
1990041213;555.6
1990041214;508.3
1990041215;233.3
1990041216;147.2
1990041217;52.8
1990041218;5.6
1990041219;0
1990041220;0
1990041221;0
1990041222;0
1990041223;0
1990041300;0
1990041301;0
1990041302;0
1990041303;0
1990041304;0
1990041305;5.6
1990041306;27.8
1990041307;66.7
1990041308;119.4
1990041309;391.7
1990041310;236.1
1990041311;225
1990041312;283.3
1990041313;305.6
1990041314;169.4
1990041315;283.3
1990041316;161.1
1990041317;69.4
1990041318;5.6
1990041319;0
1990041320;0
1990041321;0
1990041322;0
1990041323;0
1990041400;0
1990041401;0
1990041402;0
1990041403;0
1990041404;0
1990041405;11.1
1990041406;52.8
1990041407;88.9
1990041408;222.2
1990041409;111.1
1990041410;83.3
1990041411;33.3
1990041412;111.1
1990041413;36.1
1990041414;66.7
1990041415;80.6
1990041416;127.8
1990041417;91.7
1990041418;36.1
1990041419;0
1990041420;0
1990041421;0
1990041422;0
1990041423;0
1990041500;0
1990041501;0
1990041502;0
1990041503;0
1990041504;0
1990041505;5.6
1990041506;30.6
1990041507;72.2
1990041508;63.9
1990041509;66.7
1990041510;66.7
1990041511;233.3
1990041512;152.8
1990041513;116.7
1990041514;291.7
1990041515;252.8
1990041516;125
1990041517;83.3
1990041518;33.3
1990041519;0
1990041520;0
1990041521;0
1990041522;0
1990041523;0
1990041600;0
1990041601;0
1990041602;0
1990041603;0
1990041604;0
1990041605;16.7
1990041606;61.1
1990041607;119.4
1990041608;127.8
1990041609;272.2
1990041610;536.1
1990041611;127.8
1990041612;469.4
1990041613;425
1990041614;411.1
1990041615;313.9
1990041616;105.6
1990041617;119.4
1990041618;25
1990041619;0
1990041620;0
1990041621;0
1990041622;0
1990041623;0
1990041700;0
1990041701;0
1990041702;0
1990041703;0
1990041704;0
1990041705;8.3
1990041706;41.7
1990041707;86.1
1990041708;58.3
1990041709;377.8
1990041710;727.8
1990041711;177.8
1990041712;347.2
1990041713;516.7
1990041714;369.4
1990041715;388.9
1990041716;238.9
1990041717;50
1990041718;25
1990041719;0
1990041720;0
1990041721;0
1990041722;0
1990041723;0
1990041800;0
1990041801;0
1990041802;0
1990041803;0
1990041804;0
1990041805;22.2
1990041806;152.8
1990041807;322.2
1990041808;488.9
1990041809;566.7
1990041810;497.2
1990041811;663.9
1990041812;508.3
1990041813;427.8
1990041814;386.1
1990041815;280.6
1990041816;283.3
1990041817;141.7
1990041818;38.9
1990041819;0
1990041820;0
1990041821;0
1990041822;0
1990041823;0
1990041900;0
1990041901;0
1990041902;0
1990041903;0
1990041904;0
1990041905;27.8
1990041906;66.7
1990041907;186.1
1990041908;469.4
1990041909;588.9
1990041910;427.8
1990041911;411.1
1990041912;441.7
1990041913;450
1990041914;497.2
1990041915;222.2
1990041916;188.9
1990041917;202.8
1990041918;47.2
1990041919;0
1990041920;0
1990041921;0
1990041922;0
1990041923;0
1990042000;0
1990042001;0
1990042002;0
1990042003;0
1990042004;0
1990042005;11.1
1990042006;55.6
1990042007;61.1
1990042008;75
1990042009;438.9
1990042010;400
1990042011;677.8
1990042012;588.9
1990042013;683.3
1990042014;552.8
1990042015;411.1
1990042016;302.8
1990042017;169.4
1990042018;41.7
1990042019;0
1990042020;0
1990042021;0
1990042022;0
1990042023;0
1990042100;0
1990042101;0
1990042102;0
1990042103;0
1990042104;0
1990042105;30.6
1990042106;155.6
1990042107;322.2
1990042108;466.7
1990042109;586.1
1990042110;533.3
1990042111;780.6
1990042112;625
1990042113;513.9
1990042114;605.6
1990042115;391.7
1990042116;125
1990042117;11.1
1990042118;22.2
1990042119;0
1990042120;0
1990042121;0
1990042122;0
1990042123;0
1990042200;0
1990042201;0
1990042202;0
1990042203;0
1990042204;0
1990042205;44.4
1990042206;163.9
1990042207;322.2
1990042208;472.2
1990042209;583.3
1990042210;533.3
1990042211;594.4
1990042212;408.3
1990042213;150
1990042214;175
1990042215;136.1
1990042216;166.7
1990042217;44.4
1990042218;16.7
1990042219;0
1990042220;0
1990042221;0
1990042222;0
1990042223;0
1990042300;0
1990042301;0
1990042302;0
1990042303;0
1990042304;0
1990042305;27.8
1990042306;116.7
1990042307;230.6
1990042308;447.2
1990042309;625
1990042310;561.1
1990042311;177.8
1990042312;336.1
1990042313;366.7
1990042314;511.1
1990042315;455.6
1990042316;252.8
1990042317;77.8
1990042318;8.3
1990042319;0
1990042320;0
1990042321;0
1990042322;0
1990042323;0
1990042400;0
1990042401;0
1990042402;0
1990042403;0
1990042404;0
1990042405;36.1
1990042406;83.3
1990042407;97.2
1990042408;158.3
1990042409;216.7
1990042410;236.1
1990042411;338.9
1990042412;463.9
1990042413;402.8
1990042414;458.3
1990042415;219.4
1990042416;180.6
1990042417;97.2
1990042418;8.3
1990042419;0
1990042420;0
1990042421;0
1990042422;0
1990042423;0
1990042500;0
1990042501;0
1990042502;0
1990042503;0
1990042504;0
1990042505;8.3
1990042506;58.3
1990042507;91.7
1990042508;169.4
1990042509;319.4
1990042510;394.4
1990042511;488.9
1990042512;369.4
1990042513;358.3
1990042514;391.7
1990042515;347.2
1990042516;205.6
1990042517;111.1
1990042518;27.8
1990042519;0
1990042520;0
1990042521;0
1990042522;0
1990042523;0
1990042600;0
1990042601;0
1990042602;0
1990042603;0
1990042604;0
1990042605;44.4
1990042606;119.4
1990042607;280.6
1990042608;502.8
1990042609;613.9
1990042610;716.7
1990042611;786.1
1990042612;822.2
1990042613;619.4
1990042614;438.9
1990042615;308.3
1990042616;288.9
1990042617;172.2
1990042618;36.1
1990042619;0
1990042620;0
1990042621;0
1990042622;0
1990042623;0
1990042700;0
1990042701;0
1990042702;0
1990042703;0
1990042704;0
1990042705;8.3
1990042706;27.8
1990042707;97.2
1990042708;219.4
1990042709;300
1990042710;241.7
1990042711;319.4
1990042712;302.8
1990042713;316.7
1990042714;402.8
1990042715;205.6
1990042716;252.8
1990042717;138.9
1990042718;61.1
1990042719;0
1990042720;0
1990042721;0
1990042722;0
1990042723;0
1990042800;0
1990042801;0
1990042802;0
1990042803;0
1990042804;0
1990042805;27.8
1990042806;91.7
1990042807;177.8
1990042808;208.3
1990042809;363.9
1990042810;291.7
1990042811;413.9
1990042812;425
1990042813;361.1
1990042814;383.3
1990042815;288.9
1990042816;269.4
1990042817;105.6
1990042818;41.7
1990042819;0
1990042820;0
1990042821;0
1990042822;0
1990042823;0
1990042900;0
1990042901;0
1990042902;0
1990042903;0
1990042904;2.8
1990042905;27.8
1990042906;83.3
1990042907;200
1990042908;333.3
1990042909;469.4
1990042910;550
1990042911;452.8
1990042912;375
1990042913;405.6
1990042914;286.1
1990042915;169.4
1990042916;186.1
1990042917;102.8
1990042918;22.2
1990042919;2.8
1990042920;0
1990042921;0
1990042922;0
1990042923;0
1990043000;0
1990043001;0
1990043002;0
1990043003;0
1990043004;5.6
1990043005;77.8
1990043006;205.6
1990043007;369.4
1990043008;513.9
1990043009;630.6
1990043010;719.4
1990043011;827.8
1990043012;813.9
1990043013;719.4
1990043014;633.3
1990043015;466.7
1990043016;350
1990043017;211.1
1990043018;69.4
1990043019;5.6
1990043020;0
1990043021;0
1990043022;0
1990043023;0
1990050100;0
1990050101;0
1990050102;0
1990050103;0
1990050104;5.6
1990050105;86.1
1990050106;236.1
1990050107;408.3
1990050108;569.4
1990050109;716.7
1990050110;794.4
1990050111;847.2
1990050112;838.9
1990050113;786.1
1990050114;700
1990050115;561.1
1990050116;400
1990050117;238.9
1990050118;86.1
1990050119;5.6
1990050120;0
1990050121;0
1990050122;0
1990050123;0
1990050200;0
1990050201;0
1990050202;0
1990050203;0
1990050204;5.6
1990050205;86.1
1990050206;238.9
1990050207;402.8
1990050208;558.3
1990050209;683.3
1990050210;777.8
1990050211;855.6
1990050212;794.4
1990050213;627.8
1990050214;555.6
1990050215;519.4
1990050216;380.6
1990050217;233.3
1990050218;86.1
1990050219;8.3
1990050220;0
1990050221;0
1990050222;0
1990050223;0
1990050300;0
1990050301;0
1990050302;0
1990050303;0
1990050304;8.3
1990050305;97.2
1990050306;255.6
1990050307;422.2
1990050308;580.6
1990050309;711.1
1990050310;800
1990050311;844.4
1990050312;841.7
1990050313;786.1
1990050314;680.6
1990050315;541.7
1990050316;391.7
1990050317;233.3
1990050318;86.1
1990050319;8.3
1990050320;0
1990050321;0
1990050322;0
1990050323;0
1990050400;0
1990050401;0
1990050402;0
1990050403;0
1990050404;8.3
1990050405;97.2
1990050406;258.3
1990050407;425
1990050408;583.3
1990050409;708.3
1990050410;791.7
1990050411;836.1
1990050412;830.6
1990050413;780.6
1990050414;683.3
1990050415;552.8
1990050416;397.2
1990050417;238.9
1990050418;91.7
1990050419;8.3
1990050420;0
1990050421;0
1990050422;0
1990050423;0
1990050500;0
1990050501;0
1990050502;0
1990050503;0
1990050504;11.1
1990050505;94.4
1990050506;247.2
1990050507;408.3
1990050508;566.7
1990050509;694.4
1990050510;780.6
1990050511;830.6
1990050512;819.4
1990050513;772.2
1990050514;683.3
1990050515;547.2
1990050516;386.1
1990050517;238.9
1990050518;91.7
1990050519;8.3
1990050520;0
1990050521;0
1990050522;0
1990050523;0
1990050600;0
1990050601;0
1990050602;0
1990050603;0
1990050604;11.1
1990050605;91.7
1990050606;236.1
1990050607;394.4
1990050608;552.8
1990050609;686.1
1990050610;777.8
1990050611;830.6
1990050612;805.6
1990050613;766.7
1990050614;666.7
1990050615;550
1990050616;397.2
1990050617;233.3
1990050618;88.9
1990050619;8.3
1990050620;0
1990050621;0
1990050622;0
1990050623;0
1990050700;0
1990050701;0
1990050702;0
1990050703;0
1990050704;13.9
1990050705;83.3
1990050706;227.8
1990050707;380.6
1990050708;522.2
1990050709;661.1
1990050710;752.8
1990050711;827.8
1990050712;641.7
1990050713;538.9
1990050714;666.7
1990050715;555.6
1990050716;369.4
1990050717;119.4
1990050718;16.7
1990050719;8.3
1990050720;0
1990050721;0
1990050722;0
1990050723;0
1990050800;0
1990050801;0
1990050802;0
1990050803;0
1990050804;5.6
1990050805;63.9
1990050806;180.6
1990050807;316.7
1990050808;475
1990050809;597.2
1990050810;691.7
1990050811;666.7
1990050812;652.8
1990050813;708.3
1990050814;547.2
1990050815;433.3
1990050816;252.8
1990050817;152.8
1990050818;47.2
1990050819;11.1
1990050820;0
1990050821;0
1990050822;0
1990050823;0
1990050900;0
1990050901;0
1990050902;0
1990050903;0
1990050904;8.3
1990050905;75
1990050906;205.6
1990050907;380.6
1990050908;491.7
1990050909;627.8
1990050910;733.3
1990050911;777.8
1990050912;786.1
1990050913;730.6
1990050914;588.9
1990050915;377.8
1990050916;38.9
1990050917;5.6
1990050918;25
1990050919;5.6
1990050920;0
1990050921;0
1990050922;0
1990050923;0
1990051000;0
1990051001;0
1990051002;0
1990051003;0
1990051004;8.3
1990051005;91.7
1990051006;227.8
1990051007;388.9
1990051008;469.4
1990051009;530.6
1990051010;661.1
1990051011;425
1990051012;397.2
1990051013;522.2
1990051014;202.8
1990051015;30.6
1990051016;27.8
1990051017;88.9
1990051018;72.2
1990051019;11.1
1990051020;0
1990051021;0
1990051022;0
1990051023;0
1990051100;0
1990051101;0
1990051102;0
1990051103;0
1990051104;8.3
1990051105;61.1
1990051106;191.7
1990051107;302.8
1990051108;266.7
1990051109;563.9
1990051110;655.6
1990051111;736.1
1990051112;622.2
1990051113;669.4
1990051114;694.4
1990051115;344.4
1990051116;280.6
1990051117;97.2
1990051118;13.9
1990051119;5.6
1990051120;0
1990051121;0
1990051122;0
1990051123;0
1990051200;0
1990051201;0
1990051202;0
1990051203;0
1990051204;11.1
1990051205;113.9
1990051206;258.3
1990051207;416.7
1990051208;569.4
1990051209;563.9
1990051210;322.2
1990051211;102.8
1990051212;263.9
1990051213;436.1
1990051214;250
1990051215;69.4
1990051216;69.4
1990051217;38.9
1990051218;16.7
1990051219;13.9
1990051220;0
1990051221;0
1990051222;0
1990051223;0
1990051300;0
1990051301;0
1990051302;0
1990051303;0
1990051304;5.6
1990051305;44.4
1990051306;94.4
1990051307;144.4
1990051308;102.8
1990051309;213.9
1990051310;194.4
1990051311;244.4
1990051312;136.1
1990051313;308.3
1990051314;113.9
1990051315;136.1
1990051316;47.2
1990051317;11.1
1990051318;5.6
1990051319;0
1990051320;0
1990051321;0
1990051322;0
1990051323;0
1990051400;0
1990051401;0
1990051402;0
1990051403;0
1990051404;2.8
1990051405;25
1990051406;61.1
1990051407;91.7
1990051408;86.1
1990051409;113.9
1990051410;122.2
1990051411;208.3
1990051412;122.2
1990051413;119.4
1990051414;105.6
1990051415;152.8
1990051416;111.1
1990051417;63.9
1990051418;25
1990051419;8.3
1990051420;0
1990051421;0
1990051422;0
1990051423;0
1990051500;0
1990051501;0
1990051502;0
1990051503;0
1990051504;19.4
1990051505;113.9
1990051506;258.3
1990051507;422.2
1990051508;566.7
1990051509;705.6
1990051510;819.4
1990051511;863.9
1990051512;758.3
1990051513;700
1990051514;655.6
1990051515;491.7
1990051516;341.7
1990051517;236.1
1990051518;108.3
1990051519;8.3
1990051520;0
1990051521;0
1990051522;0
1990051523;0
1990051600;0
1990051601;0
1990051602;0
1990051603;0
1990051604;2.8
1990051605;33.3
1990051606;172.2
1990051607;419.4
1990051608;569.4
1990051609;675
1990051610;602.8
1990051611;777.8
1990051612;327.8
1990051613;155.6
1990051614;536.1
1990051615;230.6
1990051616;163.9
1990051617;111.1
1990051618;30.6
1990051619;13.9
1990051620;0
1990051621;0
1990051622;0
1990051623;0
1990051700;0
1990051701;0
1990051702;0
1990051703;0
1990051704;13.9
1990051705;91.7
1990051706;175
1990051707;383.3
1990051708;586.1
1990051709;583.3
1990051710;555.6
1990051711;380.6
1990051712;505.6
1990051713;436.1
1990051714;347.2
1990051715;363.9
1990051716;336.1
1990051717;208.3
1990051718;113.9
1990051719;22.2
1990051720;0
1990051721;0
1990051722;0
1990051723;0
1990051800;0
1990051801;0
1990051802;0
1990051803;0
1990051804;11.1
1990051805;38.9
1990051806;108.3
1990051807;344.4
1990051808;408.3
1990051809;430.6
1990051810;286.1
1990051811;308.3
1990051812;261.1
1990051813;344.4
1990051814;200
1990051815;130.6
1990051816;236.1
1990051817;244.4
1990051818;127.8
1990051819;22.2
1990051820;0
1990051821;0
1990051822;0
1990051823;0
1990051900;0
1990051901;0
1990051902;0
1990051903;0
1990051904;16.7
1990051905;66.7
1990051906;119.4
1990051907;213.9
1990051908;430.6
1990051909;697.2
1990051910;675
1990051911;550
1990051912;736.1
1990051913;558.3
1990051914;555.6
1990051915;519.4
1990051916;391.7
1990051917;258.3
1990051918;105.6
1990051919;27.8
1990051920;0
1990051921;0
1990051922;0
1990051923;0
1990052000;0
1990052001;0
1990052002;0
1990052003;0
1990052004;25
1990052005;125
1990052006;225
1990052007;416.7
1990052008;513.9
1990052009;694.4
1990052010;775
1990052011;880.6
1990052012;866.7
1990052013;805.6
1990052014;705.6
1990052015;600
1990052016;444.4
1990052017;277.8
1990052018;127.8
1990052019;27.8
1990052020;0
1990052021;0
1990052022;0
1990052023;0
1990052100;0
1990052101;0
1990052102;0
1990052103;0
1990052104;30.6
